Location,lat,lon,CowTagID,Top_Plate_ID,Bottom_Plate_ID,Jamie_Plate_ID,Plate_Seep,Date,Time,DateTime,Tide,Day_Night,Salinity,Temperature,TA,pH,Phosphate_umolL,Silicate_umolL,NN_umolL,Ammonia_umolL,M_C,HIX,MarineHumic_Like,VisibleHumidic_Like,Tryptophan_Like,Tyrosine_Like,Lignin_Like,CO2,fCO2,pCO2,fCO2pot,pCO2pot,fCO2insitu,pCO2insitu,HCO3,CO3,DIC,OmegaAragonite,OmegaCalcite
Cabral,-17.51721203,-149.912771,C17,C17,C37,NA,Plate,2021-08-09,13:00:00,2021-08-09T13:00:00Z,High,Day,36.16,27.62,2305.71045,8.077316411328644,0.2,5.5,0.42,0.23,1.681510825,1.777235432,0.031167956,0.018535686,0.030720546,0.096272871,0.019760866,9.410407364175798,355.63092780008833,356.73370103991306,355.63092780008833,356.73370103991306,355.63092780008833,356.73370245543083,1694.9798973399015,247.42479177281,1951.8150964768872,3.9441229096335517,5.9245049273536035
Cabral,-17.51721203,-149.912771,C17,C17,C37,NA,Plate,2021-08-09,01:10:00,2021-08-09T01:10:00Z,High,Night,36.22,27.26,2316.399031,7.987907004253819,0.21,5.21,0.36,0.07,1.065980376,1.915385954,0.016384768,0.01537061,0.017415372,0.016955649,0.009523182,12.331242870610549,462.1372744506668,463.5767380525249,462.1372744506668,463.5767380525249,462.1372744506668,463.57674046082695,1796.6297547848355,210.97613007129058,2019.9371277267367,3.3555700210634902,5.045929978396821
Cabral,-17.51721203,-149.912771,C17,C17,C37,NA,Plate,2021-08-09,19:00:00,2021-08-09T19:00:00Z,Low,Night,36.1,27.73,2263.189772,8.013563247798938,0.12,4.02,0.09,0.02,0.923904387,2.00631955,0.013666841,0.014792484,0.024188565,0.02064685,0.032148964,11.068697187819032,419.27495734472893,420.57345465765786,419.27495734472893,420.57345465765786,419.27495734472893,420.5734566206903,1724.1852711377437,217.90127424731793,1953.1552425728805,3.476996399088961,5.221374315607082
Cabral,-17.51757103,-149.912982,C18,C18,C38,NA,Plate,2021-08-09,07:00:00,2021-08-09T07:00:00Z,Low,Day,36.26,26.89,2304.675049,8.009121307679198,0.23,4.33,0.68,0.45,1.574038574,0.592448194,0.016566588,0.010524893,0.068906169,0.178965759,0.03204646,11.66023326629287,433.18078589654505,434.53606464260747,433.18078589654505,434.53606464260747,433.18078589654505,434.53606677487755,1772.1951872178774,215.7966680263018,1999.6520885104721,3.425006813460822,5.156214592665393
Cabral,-17.51757103,-149.912982,C18,C18,C38,NA,Plate,2021-08-09,13:00:00,2021-08-09T13:00:00Z,High,Day,36.36,27.56,2358.186363,8.04024372899155,0.21,2.53,0.57,0.19,1.528996937,1.352085124,0.018001377,0.011773324,0.024545572,0.08890736,0.014685447,10.716420887789793,404.8161146223265,406.07238765189857,404.8161146223265,406.07238765189857,404.8161146223265,406.072389488336,1772.937631893309,238.17092349028238,2021.8249762713808,3.7896998869202405,5.692184467131586
Cabral,-17.51757103,-149.912982,C18,C18,C38,NA,Plate,2021-08-09,01:10:00,2021-08-09T01:10:00Z,High,Night,36.39,27.51,2331.225606,7.982635911693628,0.2,1.62,0.6,0.08,1.09694295,1.345504304,0.01023412,0.009329674,0.016327368,0.013629059,0.016043707,12.489312023678695,471.29387708301346,472.75744850564797,471.29387708301346,472.75744850564797,471.29387708301346,472.7574509973697,1808.2949638829,212.4996305167313,2033.28390642331,3.379610288643912,5.07685969024115
Cabral,-17.51757103,-149.912982,C18,C18,C38,NA,Plate,2021-08-09,19:00:00,2021-08-09T19:00:00Z,Low,Night,35.99,27.7,2311.484276,8.004600224399539,0.17,1.88,0.43,0.02,0.963032828,0.925876637,0.007336442,0.007618061,0.018711138,0.02101758,0.01800271,11.635666280690137,440.18913518128704,441.5529308022416,440.18913518128704,441.5529308022416,440.18913518128704,441.55293296735226,1773.0410405372834,218.7206692380937,2003.397376056067,3.492430450107638,5.245854300158065
Cabral,-17.51770397,-149.912893,C19,C19,C39,NA,Plate,2021-08-09,07:00:00,2021-08-09T07:00:00Z,Low,Day,36.22,26.95,2340.570692,7.998063090874917,0.24,3.88,0.67,0.39,1.649998514,0.716224662,0.019568759,0.011859865,0.066585525,0.180374027,0.032814558,12.213885534341179,454.3178213295877,455.73823349421133,454.3178213295877,455.73823349421133,454.3178213295877,455.7382358367331,1811.1652853232722,215.27524899546782,2038.6544198530814,3.4187527973483407,5.146074521519333
Cabral,-17.51770397,-149.912893,C19,C19,C39,NA,Plate,2021-08-09,13:00:00,2021-08-09T13:00:00Z,High,Day,36.36,27.56,2377.895232,8.038678309193845,0.21,2.5,0.69,0.29,1.712136285,1.330779083,0.018176046,0.010616004,0.027607974,0.098633627,0.004654522,10.859110706120344,410.20626665700013,411.4792750252952,410.20626665700013,411.4792750252952,410.20626665700013,411.4792769109645,1790.0803984046554,239.6085988196938,2040.5481079304698,3.81257571892129,5.7265443002250995
Cabral,-17.51770397,-149.912893,C19,C19,C39,NA,Plate,2021-08-09,01:10:00,2021-08-09T01:10:00Z,High,Night,36.39,27.52,2352.865808,8.020081897223209,0.21,1.51,0.57,0.12,1.236032538,1.112293318,0.010686506,0.008645813,0.017222339,0.020750023,0.017605539,11.33535713620614,427.85117810213677,429.17961351840603,427.85117810213677,429.17961351840603,427.85117810213677,429.17961557149687,1789.336626979704,229.28970429228474,2029.961688408195,3.646821755099642,5.478087065870412
Cabral,-17.51770397,-149.912893,C19,C19,C39,NA,Plate,2021-08-09,19:00:00,2021-08-09T19:00:00Z,Low,Night,36.13,27.66,2306.758841,7.98684098865389,0.2,2.63,0.67,0.1,0.963697208,1.348642055,0.011149827,0.011569845,0.019683525,0.016285487,0.03071203,12.199828175198926,461.41824164853955,462.8485351960607,461.41824164853955,462.8485351960607,461.41824164853955,462.8485375770253,1785.0780467522832,211.73837162988818,2009.01624655737,3.376700277717612,5.0717151182161295
Cabral,-17.51692303,-149.912724,C20,C20,C40,NA,Plate,2021-08-09,07:00:00,2021-08-09T07:00:00Z,Low,Day,36.14,26.35,2345.786101,7.884701362681248,0.2,6.38,0.2,0.45,1.347312269,0.940508137,0.031464617,0.023353619,0.077769822,0.19452763,0.043275511,17.040888912736538,624.3929263396624,626.3597088294579,624.3929263396624,626.3597088294579,624.3929263396624,626.3597133097512,1923.479023778319,171.98614907636875,2112.5060617674244,2.7250379606812247,4.110126025362727
Cabral,-17.51692303,-149.912724,C20,C20,C40,NA,Plate,2021-08-09,13:00:00,2021-08-09T13:00:00Z,High,Day,36.17,27.71,2306.803054,8.037103660325311,0.19,5.39,0.37,0.24,1.594623748,1.450774189,0.021823499,0.013685673,0.026937769,0.091010511,0.002415642,10.550614693635245,399.601220714147,400.8390587797996,399.601220714147,400.8390587797996,399.601220714147,400.8390605636648,1735.2902152388815,231.71413433632557,1977.5549642688422,3.695074558001164,5.548703192536599
Cabral,-17.51692303,-149.912724,C20,C20,C40,NA,Plate,2021-08-09,01:10:00,2021-08-09T01:10:00Z,High,Night,36.03,27.4,2358.638678,7.958090590304035,0.2,5.75,0.37,0.17,0.988432127,13.00549861,0.015147398,0.015324672,0,0,0,13.646540945871932,512.6624881483067,514.2567210318268,512.6624881483067,514.2567210318268,512.6624881483067,514.2567239869358,1858.5294347638544,203.935317238862,2076.1112929485885,3.250470363964459,4.886910126705688
Cabral,-17.51692303,-149.912724,C20,C20,C40,NA,Plate,2021-08-09,19:00:00,2021-08-09T19:00:00Z,Low,Night,36.15,27.83,2290.804761,8.018133937573513,0.22,3.01,0.66,0.09,NA,NA,NA,NA,NA,NA,NA,11.027125091074787,418.8056891965771,420.10116818060783,418.8056891965771,420.10116818060783,418.8056891965771,420.1011701351893,1739.7176909395391,223.2465430775721,1973.9913591081859,3.562741352703387,5.348027252565587
Cabral,-17.516384,-149.912515,CSEEP,CSEEP,NA,NA,Seep,2021-08-09,07:00:00,2021-08-09T07:00:00Z,Low,Day,9.058,26.9,2131.983254,7.552174010319935,4.24,778.05,18.24,0.18,1.417041947,1.730854417,0.056488143,0.039863423,0.086820515,0.189544886,0.056603482,57.26924143583605,1851.5966445347938,1857.3985050445613,1851.5966445347938,1857.3985050445613,1851.5966445347938,1857.3985440033096,2041.3317203264426,35.6391080721514,2134.24006983443,0.631570039309489,1.0889588763038631
Cabral,-17.516384,-149.912515,CSEEP,CSEEP,NA,NA,Seep,2021-08-09,07:00:00,2021-08-09T07:00:00Z,Low,Day,9.073,26.9,2118.700716,7.378474722044782,4.24,778.05,18.24,0.18,1.417041947,1.730854417,0.056488143,0.039863423,0.086820515,0.189544886,0.056603482,86.01786257583456,2781.2942053261154,2790.0185871290873,2781.2942053261154,2790.0185871290873,2781.2942053261154,2790.0186750453154,2056.2622280934147,24.091341796680286,2166.371432465929,0.426895845401507,0.7359902880180165
Cabral,-17.516384,-149.912515,CSEEP,CSEEP,NA,NA,Seep,2021-08-09,13:00:00,2021-08-09T13:00:00Z,High,Day,35.45,27.55,2297.607256,8.082022867708762,0.36,20.18,0.74,0.11,1.400616126,1.142875615,0.022839175,0.01630652,0.037013188,0.109658024,0.011714673,9.358224306922635,351.79294236253287,352.88473214355656,351.79294236253287,352.88473214355656,351.79294236253287,352.8847335306991,1692.5799181307166,245.1832892349863,1947.1214316726255,3.9275418203283623,5.906989219537164
Cabral,-17.516384,-149.912515,CSEEP,CSEEP,NA,NA,Seep,2021-08-08,19:00:00,2021-08-08T19:00:00Z,Low,Night,32.75,27.75,NA,7.879841499253614,0.65,96.36,3.72,1.75,1.118437579,0.774518467,0.038075553,0.03404352,0.159811652,0.113976592,0.215308889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cabral,-17.516384,-149.912515,CSEEP,CSEEP,NA,NA,Seep,2021-08-08,22:00:00,2021-08-08T22:00:00Z,Mid,Night,35.72,27.68,2279.452864,7.903836591177633,0.21,17.29,0.58,0.04,1.093314947,1.343595227,0.02313025,0.021156072,0.04224046,0.009745056,0.040935587,15.255666966987816,576.070446402731,577.8559433117356,576.070446402731,577.8559433117356,576.070446402731,577.8559470214683,1838.8490207186294,178.64965564583449,2032.7543433314518,2.858027652046556,4.294877326292977
Cabral,-17.516384,-149.912515,CSEEP,CSEEP,NA,NA,Seep,2021-08-09,01:00:00,2021-08-09T01:00:00Z,High,Night,35.76,27.28,2311.939864,7.946385493955093,0.26,8.91,0.5,0.44,0.932930358,0.828228827,0.015941573,0.017087634,0.065364568,0.051513856,0.078877896,13.899454811794396,519.9395128183141,521.5587358315571,519.9395128183141,521.5587358315571,519.9395128183141,521.5587388787392,1834.7971055861303,193.94530229079962,2042.6418626887244,3.095562197263495,4.657589424933846
Cabral,-17.516384,-149.912515,CSEEP,CSEEP,NA,NA,Seep,2021-08-09,04:00:00,2021-08-09T04:00:00Z,Mid,Night,35.12,27.15,2326.731526,7.901854786960536,0.25,13.38,0.61,0.08,1.052802378,1.352640195,0.016527168,0.015698262,0.024223435,0.004018766,0.036586038,16.003238818524597,594.8115595534762,596.6670289109312,594.8115595534762,596.6670289109312,594.8115595534762,596.6670329097252,1892.5637364342433,177.11311331433686,2085.680088567105,2.8380102816555017,4.276109874272026
Cabral,-17.516384,-149.912515,CSEEP,CSEEP,NA,NA,Seep,2021-08-09,07:00:00,2021-08-09T07:00:00Z,Low,Day,30.06,26.9,2284.325233,7.841750605702615,1.04,182.72,4.49,0.19,0.996724034,1.242134063,0.0196825,0.019747191,0.046505646,0.039776609,0.058596012,19.875161537467186,715.4871027721963,717.7260865912673,715.4871027721963,717.7260865912673,715.4871027721963,717.7260924074377,1943.3578346972454,138.8628723846309,2102.0958686193435,2.2884820767865,3.494259435026363
Cabral,-17.516384,-149.912515,CSEEP,CSEEP,NA,NA,Seep,2021-08-09,10:00:00,2021-08-09T10:00:00Z,Mid,Day,35.71,26.97,2302.3354,7.933889850652752,0.27,12.49,0.5,0.63,1.138369854,0.761453144,0.01970637,0.017311044,0.088908658,0.02475958,0.123248187,14.451074767781428,536.3945604201406,538.0713370562063,536.3945604201406,538.0713370562063,536.3945604201406,538.0713403202668,1842.154783270184,186.86921798460656,2043.4750760225722,2.9791117804626563,4.487167871682672
Cabral,-17.516384,-149.912515,CSEEP,CSEEP,NA,NA,Seep,2021-08-09,13:00:00,2021-08-09T13:00:00Z,High,Day,36.18,27.55,2319.275838,8.032461109743416,0.15,7.15,0.09,0.06,0.94103674,0.989583732,0.012330992,0.013103624,0.047397185,0.03975238,0.048720631,10.798238067344927,407.4357564417614,408.70031563209244,407.4357564417614,408.70031563209244,407.4357564417614,408.7003174927615,1752.097326251184,230.18261803399582,1993.0781823525247,3.667430314000432,5.509992751476363
Cabral,-17.516384,-149.912515,CSEEP,CSEEP,NA,NA,Seep,2021-08-09,16:10:00,2021-08-09T16:10:00Z,Mid,Day,35.49,27.83,2278.06445,8.051976645065878,0.22,18.96,0.96,0.02,1.016868929,0.844586269,0.018167522,0.017866139,0.067002836,0.043303671,0.088987822,10.036175885316654,379.8956519484948,381.0707184368119,379.8956519484948,381.0707184368119,379.8956519484948,381.0707200450653,1703.131111213483,232.78084372125414,1945.948130820054,3.7331486461155206,5.609167599364443
Cabral,-17.516384,-149.912515,CSEEP,CSEEP,NA,NA,Seep,2021-08-09,19:00:00,2021-08-09T19:00:00Z,Low,Night,31.23,27.55,2305.105825,7.946682795914771,0.77,142.12,3.44,0.53,0.889248162,0.914909295,0.018134688,0.020393281,0.083448085,0.057490341,0.098460646,14.63085713064807,538.3211729834063,539.9922159428777,538.3211729834063,539.9922159428777,538.3211729834063,539.9922191910806,1866.1193358345004,179.04192448221943,2059.7921174473677,2.9443603275967742,4.470410412478592
Cabral,-17.516384,-149.912515,CSEEP,CSEEP,NA,NA,Seep,2021-08-09,22:20:00,2021-08-09T22:20:00Z,Mid,Night,35.54,27.42,2331.098909,7.939129401429433,0.3,16.73,0.68,0.09,1.184431568,1.06397904,0.022984832,0.019405792,0.055583815,0.051226283,0.066747499,14.291734061182249,535.820404525492,537.4862940625374,535.820404525492,537.4862940625374,535.820404525492,537.4862972893243,1856.9883196723506,193.06085494776264,2064.340908681296,3.0885540803960962,4.646467384972517
Cabral,-17.516384,-149.912515,CSEEP,CSEEP,NA,NA,Seep,2021-08-10,01:20:00,2021-08-10T01:20:00Z,High,Night,35.71,26.96,2330.321073,7.913868391833875,0.2,7.14,0.27,0.05,1.231309738,0.961182423,0.023475062,0.019065115,0.060200181,0.03566088,0.100600436,15.46938154383815,574.0525888746664,575.8473807094159,574.0525888746664,575.8473807094159,574.0525888746664,575.8473844486763,1882.766559424773,182.31763233243993,2080.5535733010515,2.9064057336197093,4.3777972579681546
Cabral,-17.516384,-149.912515,CSEEP,CSEEP,NA,NA,Seep,2021-08-10,04:20:00,2021-08-10T04:20:00Z,Mid,Night,35.46,26.59,2313.733001,7.86806860792443,0.17,7.44,0.26,1.48,1.061942934,1.136567985,0.026768781,0.025207363,0.066334387,0.055316076,0.078394299,17.61502946081704,646.9753963673313,649.0074417854892,646.9753963673313,649.0074417854892,646.9753963673313,649.007446571804,1912.3183687380872,163.48792391181485,2093.4213221107193,2.6061519921314984,3.931628759730494
Cabral,-17.516384,-149.912515,CSEEP,CSEEP,NA,NA,Seep,2021-08-10,07:00:00,2021-08-10T07:00:00Z,Low,Day,32.75,26.47,2306.726303,7.869188854927283,1.29,98.03,6.06,0.15,1.85098884,2.799359557,0.058757869,0.031744043,0.036863618,0.067953889,0.015471036,18.15946945238098,655.8218758020327,657.8847269207491,655.8218758020327,657.8847269207491,655.8218758020327,657.8847318511386,1927.0833805472482,154.35531851528293,2099.598168514912,2.5021918607195066,3.796456596160916
Cabral,-17.568023,-149.867636,CSPRING,CSPRING,NA,NA,Spring,2021-08-09,13:00:00,2021-08-09T13:00:00Z,High,Day,2.819,23.89,1746.199674,6.889190326330394,4.29,868.38,14.53,0.44,2.129185893,1.827709795,0.077419166,0.036360924,0.060373121,0.159860407,0.06047257,312.7787206635846,9044.326043225032,9073.964881563505,9044.326043225032,9073.964881563505,9044.326043225032,9073.965872139832,1736.1310567968708,2.8469154826923764,2051.7566929431473,0.04773123687237617,0.08379683260356373
Varari,-17.539674,-149.900158,Varari_Well,Varari_Well,NA,NA,Well,2021-08-05,NA,NA,NA,Day,9.735,25.95,5377.549655,7.800536221382422,1.57,229.28,279.15,0.79,NA,NA,NA,NA,NA,NA,NA,79.58435477761405,2519.6858658763763,2527.6787638838923,2519.6858658763763,2527.6787638838923,2519.6858658763763,2527.678837474603,5042.58272448831,158.44616049881185,5280.613239764736,2.772390238952281,4.770954498244573
Varari,-17.539674,-149.900158,Varari_Well,Varari_Well,NA,NA,Well,2021-08-05,NA,NA,NA,Day,9.671,25.95,5377.936753,7.734810098164607,1.57,229.28,279.15,0.79,NA,NA,NA,NA,NA,NA,NA,93.59955643893295,2962.4367635976582,2971.838938971775,2962.4367635976582,2971.838938971775,2962.4367635976582,2971.8390407037186,5088.470545114235,136.85108877522606,5318.921190328394,2.3952694147316875,4.123651967706912
Varari,-17.54012598,-149.90056,V3,V3,V23,J3,Plate,2021-08-06,00:00:00,2021-08-05T00:00:00Z,High,Night,36.28,27.19,2352.580407,7.97003221213515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.195144475172842,493.8297390959249,495.3692776206332,493.8297390959249,495.3692776206332,493.8297390959249,495.3692803745884,1843.3988063520696,207.48900256949645,2064.082953396739,3.297476668324715,4.959309807637274
Varari,-17.54004803,-149.899985,V7,V7,V27,J7,Plate,2021-08-06,00:00:00,2021-08-05T00:00:00Z,High,Night,36.28,27.22,2365.074818,8.014293905156164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.69971605866049,438.1805354114379,439.5460009584403,438.1805354114379,439.5460009584403,438.1805354114379,439.5460031253164,1810.8562070056644,225.9409346473026,2048.496857711628,3.591249199190942,5.400612028859978
Varari,-17.540749,-149.899133,V13,V13,V33,J13,Plate,2021-08-05,00:00:00,2021-08-05T00:00:00Z,High,Night,36.52,27.01,2381.363434,8.049598673167862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6779362144147,398.3743153092031,399.6188365326764,398.3743153092031,399.6188365326764,398.3743153092031,399.61883833155395,1788.8153935694104,241.53473718881068,2041.0280669726355,3.8281789139379248,5.75910100328452
Cabral,-17.51706904,-149.912949,C2,C2,C22,NA,Plate,2021-08-09,19:00:00,2021-08-09T19:00:00Z,Low,Night,36.01,27.64,2259.851026,7.995094939403993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.691776070641524,441.7215881861271,443.0911257809396,441.7215881861271,443.0911257809396,441.7215881861271,443.0911279638679,1741.3610542687006,209.79937898123916,1962.8522093205816,3.3484631344833957,5.030451248311854
